place_id,name,latitude,longitude
ChIJ1fuhQABzREARl-VLsXnCDG8,თბილისის N67საბავშვობაგა-ბაღი,41.7657293,44.7625445
ChIJ3dWw0nlyREARSTuiGi_vy30,თბილისის №11 საბავშვო ბაგა-ბაღი,41.76168149999999,44.7707005
ChIJUcvWZABzREARJsepRbckUSs,213 ბაგა ბაღი,41.7594276,44.7768901
ChIJKaAJHONtREAR35W93j2MrS8,Kindergarten № 22,41.7793459,44.80569709999999
ChIJnyGgv7ptREARWU-0tHRrfXY,Kindergarten,41.7795153,44.8027409
ChIJmcwOP8RtREAR3HVAnHe5uT8,Kindergarten № 61 / საბავშვო ბაღი № 61,41.77319,44.82017800000001
ChIJTURT23RtREAR8PTfDPok2NE,143 საჯარო ბაღი,41.7653894,44.7982873
ChIJo4yLASRtREARQqO0Mp5l4c4,Kindergarten № 80,41.7757477,44.82260309999999
ChIJjdLwFQBtREARJbiWBy-qD3I,59 ბაგა ბაღი,41.7828705,44.8138574
ChIJa-uXdTptREARITpmzKnxnPM,საბავშვო ბაღი 31,41.7657754,44.79370530000001
ChIJZQKxZYFvREAROxrACEvTxHM,Детский сад шопода тбилиси 73,41.79046230000001,44.74378
ChIJqzxIfQBvREARvDYve2N0oVE,213 საბავშვო ბაგა ბაღი,41.7896495,44.74738789999999
ChIJ__8_3w5uREARgB3HCdsNIBo,Kindergarten № 3,41.7894071,44.7473091
ChIJbT-6fn9vREAR0CL-jeITUz4,"საბავშვო ბაღი ,,ატმის ხე''",41.80324969999999,44.77740439999999
ChIJ5WhW4bRtREARD9OpirwZm3Q,"Kindergarten, 2-story",41.79529589999999,44.7796709
ChIJVVVVUnVuREARbqI33a0AK3w,Kindergarten № 197,41.7905405,44.7615104
ChIJ_xkaE3NuREARYeZKSRKhMok,საბავშვო ბაღი № 198,41.7945121,44.7567749
ChIJB5MwPuBtREARuuloHwLV3PQ,"ბაგა ბაღი ""ჩემი სახლი""",41.78893470000001,44.76159429999999
ChIJv3i6C55tREARUTU0SIBZaaA,ბაგა ბაღი აისი,41.8009582,44.8110278
ChIJKZGG2RhtREARnMYaeKsPNMU,#13 kindergarten,41.7979157,44.8040002
ChIJ36SrqDdsREARoh6If2A8lCg,Kindergarten №89,41.7957811,44.81161729999999
ChIJ90A5xtRtREARk1WCGgyNNgg,"105_ ე ბაგა ბაღი ,,აისი""",41.8013207,44.80372
ChIJdXaQFARtREARhzU83w4akV4,თბილისის №13 საბავშვო ბაგა–ბაღი,41.7954308,44.8034768
ChIJ_RMgQ55tREARBTdj_V41lp4,#14 kindergarten,41.7943064,44.8010686
ChIJSR5R1GptREART5x1sRirIl4,ბაგა-ბაღი სანფლაუერი,41.79144439999999,44.8092791
ChIJec2BAfJtREARXnIzx03GAx8,საბავშვო ბაღი ჰულაჰუპი kindergardten hulahoop,41.8036158,44.81753820000001
ChIJ3R5bVKttREARtI61S1qLpSA,Kindergarten Family / საბავშვო ბაღი Family,41.791273,44.8102222
ChIJy8KQIRhtREARflq22vaeqUY,საბავშვო ბაღი რანინა kindergartenranina,41.8036885,44.8180497
ChIJI0cW-D5sREARimtXbIO-pfw,Kindergarten № 216,41.8012761,44.82066599999999
ChIJoTPVPyxtREAR9dWdE0hn-Cs,საბავშვო ბაღი ჯი.თი.სი.,41.7959556,44.821504
ChIJn6Hf4OJtREARk3Bd5rEQiRY,ნიკოლოზის ბაღი,41.7938976,44.8209155
ChIJRa2bGWFtREARF7zFtbfrbBc,ბაღი 100,41.79636119999999,44.8236417
ChIJAQAAiRVsREARu1nKdFYU3s4,Kindergarten № 107,41.8029631,44.8233661
ChIJKXzcxKltREARfBcBE3SSpgE,Детский сад,41.7888799,44.8198213
ChIJa3Vp7i9tREARfkDbNKV6UeU,57 ბაგა-ბაღი,41.7976881,44.833627
